INFO 2024-09-08 20:51:05,590 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/zoneinfo/_tzpath.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/ddl_references.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/aggregates.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/hashers.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/lib-dynload/_opcode.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/logging/handlers.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/smartif.py first seen with mtime 1725658127.1364944
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/encodings/aliases.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/asyncio/base_events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/project/apps/core/admin.py first seen with mtime 1718484226.2261155
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1725658126.8006623
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/locale/__init__.py first seen with mtime 1725658126.5567844
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/contextvars.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/servers/basehttp.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/_ipaddress.py first seen with mtime 1724285402.2417533
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/mixins.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/gettext.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/termcolors.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/stat.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/encoding.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,830 autoreload File /usr/lib/python3.10/asyncio/transports.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,830 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/translation/reloader.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/email/generator.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1725658126.8026614
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/glob.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/PIL/_version.py first seen with mtime 1724489187.0347042
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/project/apps/books/models.py first seen with mtime 1725826135.550562
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/operator.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/math.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/urls/exceptions.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/list.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/bisect.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/messages.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/urls/conf.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/codecs.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/transaction.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/project/apps/core/__init__.py first seen with mtime 1718484226.2261155
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/asyncio/futures.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/base.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/pprint.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1725658126.7306974
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1725658127.0205524
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/datetime.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/apps/registry.py first seen with mtime 1725658126.5547853
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/__init__.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/__init__.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/lookups.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/creation.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/asyncio/tasks.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /usr/lib/python3.10/traceback.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/urls/static.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:51:05,831 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/decorators/common.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/cache/utils.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/keyword.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/signals.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/concurrent/__init__.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/constraints.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/static.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/shutil.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/security/sessions.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/__init__.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/importlib/machinery.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/features.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/_sitebuiltins.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/wsgi.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/edit.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/_weakrefset.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/loaders/app_directories.py first seen with mtime 1725658127.1374938
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/deletion.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/dates.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1725658126.7306974
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/site.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/opcode.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1725658126.8306472
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/socket.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/lib-dynload/termios.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/email/_parseaddr.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/asyncio/sslproto.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/PIL/_binary.py first seen with mtime 1724489187.0347042
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/migrations/__init__.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/middleware/csrf.py first seen with mtime 1725658127.1334958
DEBUG 2024-09-08 20:51:05,832 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/admin.py first seen with mtime 1725658126.7546854
DEBUG 2024-09-08 20:51:05,832 autoreload File /usr/lib/python3.10/lzma.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,833 autoreload File /usr/lib/python3.10/email/headerregistry.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,833 autoreload File /usr/lib/python3.10/json/encoder.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/psycopg_any.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/signals.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/filters/__init__.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/project/project/__init__.py first seen with mtime 1718483906.717938
DEBUG 2024-09-08 20:51:05,833 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/utils.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:51:05,833 autoreload File /usr/lib/python3.10/genericpath.py first seen with mtime 1722272208.0
